ID,supplyShipmentId,lineNumber,purchaseOrderLineId,purchaseOrderId,purchaseOrderLineNumber,ProductId,quantityShipped,unitOfMeasure
638e33ff-13a7-4424-83e9-5f477f9ca177-20,638e33ff-13a7-4424-83e9-5f477f9ca177,20,9b5b7afe-ac2f-4751-93d9-9dc8b8bb55d1-20,9b5b7afe-ac2f-4751-93d9-9dc8b8bb55d1,20,PART001,100,Each
638e33ff-13a7-4424-83e9-5f477f9ca177-30,638e33ff-13a7-4424-83e9-5f477f9ca177,30,9b5b7afe-ac2f-4751-93d9-9dc8b8bb55d1-30,9b5b7afe-ac2f-4751-93d9-9dc8b8bb55d1,30,PART005,470,Each
f82248e4-1587-469c-9dab-cce41f3b4839-10,f82248e4-1587-469c-9dab-cce41f3b4839,10,f0dbc4c3-433b-4571-b91e-7b316334d8df-10,f0dbc4c3-433b-4571-b91e-7b316334d8df,10,PART003-3,190,Each
f82248e4-1587-469c-9dab-cce41f3b4839-20,f82248e4-1587-469c-9dab-cce41f3b4839,20,f0dbc4c3-433b-4571-b91e-7b316334d8df-20,f0dbc4c3-433b-4571-b91e-7b316334d8df,20,PART003-2,420,Each
f82248e4-1587-469c-9dab-cce41f3b4839-30,f82248e4-1587-469c-9dab-cce41f3b4839,30,f0dbc4c3-433b-4571-b91e-7b316334d8df-30,f0dbc4c3-433b-4571-b91e-7b316334d8df,30,PART002,280,Each
44068c98-4c98-416b-928e-c9bc9a14eb21-10,44068c98-4c98-416b-928e-c9bc9a14eb21,10,a29705f7-2204-4175-997d-86019796b5cc-30,a29705f7-2204-4175-997d-86019796b5cc,30,PART001,340,Each
51e99a63-efab-437f-a44c-cb7d1eeee4bb-10,51e99a63-efab-437f-a44c-cb7d1eeee4bb,10,a29705f7-2204-4175-997d-86019796b5cc-10,a29705f7-2204-4175-997d-86019796b5cc,10,PART004,60,Each
51e99a63-efab-437f-a44c-cb7d1eeee4bb-20,51e99a63-efab-437f-a44c-cb7d1eeee4bb,20,a29705f7-2204-4175-997d-86019796b5cc-20,a29705f7-2204-4175-997d-86019796b5cc,20,PART006,470,Each
d692429b-bb06-45b6-8a1d-106dd4f8f14d-10,d692429b-bb06-45b6-8a1d-106dd4f8f14d,10,04a05dc8-a025-40ee-8007-24fcaffc4b60-10,04a05dc8-a025-40ee-8007-24fcaffc4b60,10,PART002,140,Each
d692429b-bb06-45b6-8a1d-106dd4f8f14d-20,d692429b-bb06-45b6-8a1d-106dd4f8f14d,20,04a05dc8-a025-40ee-8007-24fcaffc4b60-20,04a05dc8-a025-40ee-8007-24fcaffc4b60,20,PART003-3,370,Each
d692429b-bb06-45b6-8a1d-106dd4f8f14d-30,d692429b-bb06-45b6-8a1d-106dd4f8f14d,30,04a05dc8-a025-40ee-8007-24fcaffc4b60-30,04a05dc8-a025-40ee-8007-24fcaffc4b60,30,PART003-2,160,Each
06ae48e9-3a1a-4800-a6d8-76a08e876277-10,06ae48e9-3a1a-4800-a6d8-76a08e876277,10,3ffb7deb-f52f-4d1a-b2c8-3b08792dd5f9-10,3ffb7deb-f52f-4d1a-b2c8-3b08792dd5f9,10,PART006,240,Each
06ae48e9-3a1a-4800-a6d8-76a08e876277-20,06ae48e9-3a1a-4800-a6d8-76a08e876277,20,3ffb7deb-f52f-4d1a-b2c8-3b08792dd5f9-20,3ffb7deb-f52f-4d1a-b2c8-3b08792dd5f9,20,PART003-3,130,Each
14797161-47b2-425d-89b3-b79de311791f-10,14797161-47b2-425d-89b3-b79de311791f,10,9224cf12-d16f-43e7-95e7-bb06a5a79d2e-10,9224cf12-d16f-43e7-95e7-bb06a5a79d2e,10,PART004,140,Each
cad8161e-21f6-4712-a8e2-612c48cebfde-10,cad8161e-21f6-4712-a8e2-612c48cebfde,10,9224cf12-d16f-43e7-95e7-bb06a5a79d2e-20,9224cf12-d16f-43e7-95e7-bb06a5a79d2e,20,PART006,250,Each
5cdad4db-0088-4bae-a732-245334fc7b6d-10,5cdad4db-0088-4bae-a732-245334fc7b6d,10,758ab7da-d064-436b-944d-de7eab44bb38-10,758ab7da-d064-436b-944d-de7eab44bb38,10,PART003,460,Each
5cdad4db-0088-4bae-a732-245334fc7b6d-20,5cdad4db-0088-4bae-a732-245334fc7b6d,20,758ab7da-d064-436b-944d-de7eab44bb38-20,758ab7da-d064-436b-944d-de7eab44bb38,20,PART003-3,50,Each
5cdad4db-0088-4bae-a732-245334fc7b6d-30,5cdad4db-0088-4bae-a732-245334fc7b6d,30,758ab7da-d064-436b-944d-de7eab44bb38-30,758ab7da-d064-436b-944d-de7eab44bb38,30,PART003-1,110,Each
c9e4174e-749f-4828-ba96-f798fc9d5e15-10,c9e4174e-749f-4828-ba96-f798fc9d5e15,10,af95774f-e873-4f80-be6f-b81e1470d82b-10,af95774f-e873-4f80-be6f-b81e1470d82b,10,PART004,150,Each
c9e4174e-749f-4828-ba96-f798fc9d5e15-20,c9e4174e-749f-4828-ba96-f798fc9d5e15,20,af95774f-e873-4f80-be6f-b81e1470d82b-20,af95774f-e873-4f80-be6f-b81e1470d82b,20,PART003-2,80,Each
532afe0d-283c-423a-a51a-78dd3dcd5fb5-10,532afe0d-283c-423a-a51a-78dd3dcd5fb5,10,fdc13095-1f83-4d8d-bd28-c525d10d2b3e-10,fdc13095-1f83-4d8d-bd28-c525d10d2b3e,10,PART006,90,Each
ea8a9ce7-625c-40b2-8883-beba1c19a495-10,ea8a9ce7-625c-40b2-8883-beba1c19a495,10,fdc13095-1f83-4d8d-bd28-c525d10d2b3e-20,fdc13095-1f83-4d8d-bd28-c525d10d2b3e,20,PART003,400,Each
c5ed02b3-3ad4-49ea-a33c-6d907e87e87d-10,c5ed02b3-3ad4-49ea-a33c-6d907e87e87d,10,70bfe5ed-ef65-4a58-89f8-0e1ca35a52fb-10,70bfe5ed-ef65-4a58-89f8-0e1ca35a52fb,10,PART004,360,Each
9a3fe688-ac93-46c9-8e32-08270c960263-10,9a3fe688-ac93-46c9-8e32-08270c960263,10,11223e1d-c3e2-4c0e-9ef2-4c188b0eb9a8-10,11223e1d-c3e2-4c0e-9ef2-4c188b0eb9a8,10,PART003,380,Each
9a3fe688-ac93-46c9-8e32-08270c960263-20,9a3fe688-ac93-46c9-8e32-08270c960263,20,11223e1d-c3e2-4c0e-9ef2-4c188b0eb9a8-20,11223e1d-c3e2-4c0e-9ef2-4c188b0eb9a8,20,PART006,460,Each
43f91688-62a3-4c83-9a6a-6bcae41e6c73-10,43f91688-62a3-4c83-9a6a-6bcae41e6c73,10,c9c85c36-1d18-454b-9475-e61b2876eec3-10,c9c85c36-1d18-454b-9475-e61b2876eec3,10,PART004,36,Each
b697e314-aa7e-4625-ae06-f084411fa30d-10,b697e314-aa7e-4625-ae06-f084411fa30d,10,c9c85c36-1d18-454b-9475-e61b2876eec3-10,c9c85c36-1d18-454b-9475-e61b2876eec3,10,PART004,84,Each
52df8292-1372-4cb7-9671-ffbe14432b81-10,52df8292-1372-4cb7-9671-ffbe14432b81,10,a1ce8929-321d-4c29-b2f9-fd0574ee2484-10,a1ce8929-321d-4c29-b2f9-fd0574ee2484,10,PART003-2,300,Each
52df8292-1372-4cb7-9671-ffbe14432b81-20,52df8292-1372-4cb7-9671-ffbe14432b81,20,a1ce8929-321d-4c29-b2f9-fd0574ee2484-20,a1ce8929-321d-4c29-b2f9-fd0574ee2484,20,PART005,310,Each
7a30a7ea-589b-410f-9b3a-0a748f24eb81-10,7a30a7ea-589b-410f-9b3a-0a748f24eb81,10,28c4355e-671a-4b8d-8480-6975e4e1c025-10,28c4355e-671a-4b8d-8480-6975e4e1c025,10,PART003-2,460,Each
7a28672f-e2ce-495d-9c2b-b8ea2c5b6f12-10,7a28672f-e2ce-495d-9c2b-b8ea2c5b6f12,10,ca1dd3c4-1e80-41bb-a3ba-db93f87f1c89-20,ca1dd3c4-1e80-41bb-a3ba-db93f87f1c89,20,PART006,130,Each
76f4da86-21e9-4b4e-9c67-5ce2592a6798-10,76f4da86-21e9-4b4e-9c67-5ce2592a6798,10,ca1dd3c4-1e80-41bb-a3ba-db93f87f1c89-10,ca1dd3c4-1e80-41bb-a3ba-db93f87f1c89,10,PART003-3,140,Each
0387372e-fa26-4bd8-b104-03994151446a-10,0387372e-fa26-4bd8-b104-03994151446a,10,148777ec-3eea-42fb-b8a6-73c11c08b6d7-10,148777ec-3eea-42fb-b8a6-73c11c08b6d7,10,PART003-3,440,Each
0387372e-fa26-4bd8-b104-03994151446a-20,0387372e-fa26-4bd8-b104-03994151446a,20,148777ec-3eea-42fb-b8a6-73c11c08b6d7-20,148777ec-3eea-42fb-b8a6-73c11c08b6d7,20,PART005,150,Each
0387372e-fa26-4bd8-b104-03994151446a-30,0387372e-fa26-4bd8-b104-03994151446a,30,148777ec-3eea-42fb-b8a6-73c11c08b6d7-30,148777ec-3eea-42fb-b8a6-73c11c08b6d7,30,PART004,120,Each
7fcde57d-b7e3-4a98-a06f-ac7bbb3c1f0d-10,7fcde57d-b7e3-4a98-a06f-ac7bbb3c1f0d,10,78532ee9-d9ee-4774-a967-c424a349e3e8-10,78532ee9-d9ee-4774-a967-c424a349e3e8,10,PART003-1,160,Each
7fcde57d-b7e3-4a98-a06f-ac7bbb3c1f0d-20,7fcde57d-b7e3-4a98-a06f-ac7bbb3c1f0d,20,78532ee9-d9ee-4774-a967-c424a349e3e8-20,78532ee9-d9ee-4774-a967-c424a349e3e8,20,PART001,130,Each
7b22f968-e7e6-4354-94e1-a6c60d5e78c6-10,7b22f968-e7e6-4354-94e1-a6c60d5e78c6,10,967c4dd7-95e0-428e-841f-36ddebc59587-10,967c4dd7-95e0-428e-841f-36ddebc59587,10,PART004,107,Each
7027e003-be2c-4fd0-be1b-a7a335b6b835-10,7027e003-be2c-4fd0-be1b-a7a335b6b835,10,967c4dd7-95e0-428e-841f-36ddebc59587-10,967c4dd7-95e0-428e-841f-36ddebc59587,10,PART004,63,Each
299f22cd-2dda-456c-98a7-495fabffb033-10,299f22cd-2dda-456c-98a7-495fabffb033,10,82737366-580f-4bac-a992-dbfb9a6907cd-10,82737366-580f-4bac-a992-dbfb9a6907cd,10,PART003-3,160,Each
4843a7b0-94d3-4e33-b8d2-5f086d3d23e2-10,4843a7b0-94d3-4e33-b8d2-5f086d3d23e2,10,bed04379-39b3-41e1-a90e-bdc85d9419d0-10,bed04379-39b3-41e1-a90e-bdc85d9419d0,10,PART003,100,Each
736ed3d4-c1e4-4639-9969-d8d109f1b427-10,736ed3d4-c1e4-4639-9969-d8d109f1b427,10,6d148f27-b25c-4567-835d-ee0c5fa136d0-10,6d148f27-b25c-4567-835d-ee0c5fa136d0,10,PART004,360,Each
daa41ff1-ddfa-43c7-85b9-637be51975e4-10,daa41ff1-ddfa-43c7-85b9-637be51975e4,10,6d148f27-b25c-4567-835d-ee0c5fa136d0-20,6d148f27-b25c-4567-835d-ee0c5fa136d0,20,PART003,50,Each
daa41ff1-ddfa-43c7-85b9-637be51975e4-20,daa41ff1-ddfa-43c7-85b9-637be51975e4,20,6d148f27-b25c-4567-835d-ee0c5fa136d0-30,6d148f27-b25c-4567-835d-ee0c5fa136d0,30,PART003-1,340,Each
5b1df063-8d40-4aff-8119-86557fc430d7-10,5b1df063-8d40-4aff-8119-86557fc430d7,10,6b1bc26e-4208-46af-9285-5492c764d89e-10,6b1bc26e-4208-46af-9285-5492c764d89e,10,PART003-2,450,Each
5b1df063-8d40-4aff-8119-86557fc430d7-20,5b1df063-8d40-4aff-8119-86557fc430d7,20,6b1bc26e-4208-46af-9285-5492c764d89e-20,6b1bc26e-4208-46af-9285-5492c764d89e,20,PART006,320,Each
b564f867-5156-4bed-b769-8f060ca2f097-10,b564f867-5156-4bed-b769-8f060ca2f097,10,a530e41c-5eef-4ade-8d68-5c288d709606-10,a530e41c-5eef-4ade-8d68-5c288d709606,10,PART006,150,Each
e3655756-e96a-4df8-bd43-617cb3719601-10,e3655756-e96a-4df8-bd43-617cb3719601,10,0c31d492-78c4-4e14-9bd4-1ee0563b3047-10,0c31d492-78c4-4e14-9bd4-1ee0563b3047,10,PART005,150,Each
7885bd1c-110a-45e8-93a6-7045aea36a97-10,7885bd1c-110a-45e8-93a6-7045aea36a97,10,0c31d492-78c4-4e14-9bd4-1ee0563b3047-20,0c31d492-78c4-4e14-9bd4-1ee0563b3047,20,PART003-1,390,Each
a4a145f8-c07b-4a92-8840-e19c5e40219e-10,a4a145f8-c07b-4a92-8840-e19c5e40219e,10,1422d76e-998b-4055-bec7-ed6d8ccba4d5-10,1422d76e-998b-4055-bec7-ed6d8ccba4d5,10,PART002,420,Each
6d113d3e-5b41-43d7-ab59-7b0b67493d7a-10,6d113d3e-5b41-43d7-ab59-7b0b67493d7a,10,5bb82f54-add9-4243-a229-d1a0418f7950-10,5bb82f54-add9-4243-a229-d1a0418f7950,10,PART001,300,Each
6d113d3e-5b41-43d7-ab59-7b0b67493d7a-20,6d113d3e-5b41-43d7-ab59-7b0b67493d7a,20,5bb82f54-add9-4243-a229-d1a0418f7950-20,5bb82f54-add9-4243-a229-d1a0418f7950,20,PART002,60,Each
6d113d3e-5b41-43d7-ab59-7b0b67493d7a-30,6d113d3e-5b41-43d7-ab59-7b0b67493d7a,30,5bb82f54-add9-4243-a229-d1a0418f7950-30,5bb82f54-add9-4243-a229-d1a0418f7950,30,PART003-1,190,Each
15fe12ef-1834-4099-a1fd-c85f010493a8-10,15fe12ef-1834-4099-a1fd-c85f010493a8,10,896e54b2-6f73-4e90-a760-28291c5c7317-30,896e54b2-6f73-4e90-a760-28291c5c7317,30,PART001,500,Each
6d526cd0-14cc-43fe-ba79-c542eaae6137-10,6d526cd0-14cc-43fe-ba79-c542eaae6137,10,896e54b2-6f73-4e90-a760-28291c5c7317-10,896e54b2-6f73-4e90-a760-28291c5c7317,10,PART002,240,Each
6d526cd0-14cc-43fe-ba79-c542eaae6137-20,6d526cd0-14cc-43fe-ba79-c542eaae6137,20,896e54b2-6f73-4e90-a760-28291c5c7317-20,896e54b2-6f73-4e90-a760-28291c5c7317,20,PART006,310,Each
b63ffa32-2d86-4b1e-b06e-a3e48b8e4283-10,b63ffa32-2d86-4b1e-b06e-a3e48b8e4283,10,5fa109fd-c740-4257-9810-9ac51144d22b-10,5fa109fd-c740-4257-9810-9ac51144d22b,10,PART003-2,360,Each
7b0f44ad-31d2-4864-b3d1-252045f9755c-10,7b0f44ad-31d2-4864-b3d1-252045f9755c,10,f4a51a67-1ef9-4834-a9d7-e38bef7f3ac8-10,f4a51a67-1ef9-4834-a9d7-e38bef7f3ac8,10,PART001,130,Each
7b0f44ad-31d2-4864-b3d1-252045f9755c-20,7b0f44ad-31d2-4864-b3d1-252045f9755c,20,f4a51a67-1ef9-4834-a9d7-e38bef7f3ac8-20,f4a51a67-1ef9-4834-a9d7-e38bef7f3ac8,20,PART003-3,110,Each
ca6d3bba-f8e9-4361-9aba-f2ffc21bdfd9-10,ca6d3bba-f8e9-4361-9aba-f2ffc21bdfd9,10,69f7a0bb-9b94-4a34-8755-fede94a1902c-20,69f7a0bb-9b94-4a34-8755-fede94a1902c,20,PART001,140,Each
caec2bab-8fcd-44b1-9330-abaa1c786e1a-10,caec2bab-8fcd-44b1-9330-abaa1c786e1a,10,69f7a0bb-9b94-4a34-8755-fede94a1902c-10,69f7a0bb-9b94-4a34-8755-fede94a1902c,10,PART002,390,Each
c1cad919-0bf8-4127-aebf-0d62c9190e34-10,c1cad919-0bf8-4127-aebf-0d62c9190e34,10,d700d731-9f7f-4c5f-9e51-3fc7bb56454c-10,d700d731-9f7f-4c5f-9e51-3fc7bb56454c,10,PART002,330,Each
c1cad919-0bf8-4127-aebf-0d62c9190e34-20,c1cad919-0bf8-4127-aebf-0d62c9190e34,20,d700d731-9f7f-4c5f-9e51-3fc7bb56454c-20,d700d731-9f7f-4c5f-9e51-3fc7bb56454c,20,PART003-2,160,Each
c1cad919-0bf8-4127-aebf-0d62c9190e34-30,c1cad919-0bf8-4127-aebf-0d62c9190e34,30,d700d731-9f7f-4c5f-9e51-3fc7bb56454c-30,d700d731-9f7f-4c5f-9e51-3fc7bb56454c,30,PART003-3,130,Each
6d3fa3b4-ebdb-40ac-bd94-26e07bfd9c91-10,6d3fa3b4-ebdb-40ac-bd94-26e07bfd9c91,10,a78340cd-07df-43db-a033-29dc2222d9d5-10,a78340cd-07df-43db-a033-29dc2222d9d5,10,PART002,120,Each
7a9aa7b7-bceb-4dab-b87b-af030c584ccd-10,7a9aa7b7-bceb-4dab-b87b-af030c584ccd,10,cdb8bbb8-c196-40ee-92b3-f25e4081df52-20,cdb8bbb8-c196-40ee-92b3-f25e4081df52,20,PART003-2,300,Each
d2be8475-dfa2-47b9-bf3e-18fb844c0a8f-10,d2be8475-dfa2-47b9-bf3e-18fb844c0a8f,10,cdb8bbb8-c196-40ee-92b3-f25e4081df52-10,cdb8bbb8-c196-40ee-92b3-f25e4081df52,10,PART005,200,Each
d2be8475-dfa2-47b9-bf3e-18fb844c0a8f-20,d2be8475-dfa2-47b9-bf3e-18fb844c0a8f,20,cdb8bbb8-c196-40ee-92b3-f25e4081df52-30,cdb8bbb8-c196-40ee-92b3-f25e4081df52,30,PART004,400,Each
5ec45b74-9292-4cdd-9651-a7f7f7a2a9c7-10,5ec45b74-9292-4cdd-9651-a7f7f7a2a9c7,10,c564a68d-650a-450a-9950-104da56ae44c-10,c564a68d-650a-450a-9950-104da56ae44c,10,PART001,100,Each
5ec45b74-9292-4cdd-9651-a7f7f7a2a9c7-20,5ec45b74-9292-4cdd-9651-a7f7f7a2a9c7,20,c564a68d-650a-450a-9950-104da56ae44c-20,c564a68d-650a-450a-9950-104da56ae44c,20,PART003-3,100,Each
5ec45b74-9292-4cdd-9651-a7f7f7a2a9c7-30,5ec45b74-9292-4cdd-9651-a7f7f7a2a9c7,30,c564a68d-650a-450a-9950-104da56ae44c-30,c564a68d-650a-450a-9950-104da56ae44c,30,PART003-1,260,Each
912f5042-2541-48c9-9763-1f94c0a30d56-10,912f5042-2541-48c9-9763-1f94c0a30d56,10,dd08dd78-a781-4789-bcdb-79e5431697b7-10,dd08dd78-a781-4789-bcdb-79e5431697b7,10,PART005,500,Each
4afc16ca-2607-477f-8381-716c151f3501-10,4afc16ca-2607-477f-8381-716c151f3501,10,6cf59417-3cde-4114-b59e-62c2f165ac1f-10,6cf59417-3cde-4114-b59e-62c2f165ac1f,10,PART003-3,17,Each
78eae9f8-b228-423d-bc78-80343880fc71-10,78eae9f8-b228-423d-bc78-80343880fc71,10,6cf59417-3cde-4114-b59e-62c2f165ac1f-10,6cf59417-3cde-4114-b59e-62c2f165ac1f,10,PART003-3,33,Each
0472ade7-2f4b-42a3-9607-eaeaaf8bb470-10,0472ade7-2f4b-42a3-9607-eaeaaf8bb470,10,e8f098ea-b129-4d4b-a225-2e0f563d4ebc-10,e8f098ea-b129-4d4b-a225-2e0f563d4ebc,10,PART003-3,470,Each
0472ade7-2f4b-42a3-9607-eaeaaf8bb470-20,0472ade7-2f4b-42a3-9607-eaeaaf8bb470,20,e8f098ea-b129-4d4b-a225-2e0f563d4ebc-20,e8f098ea-b129-4d4b-a225-2e0f563d4ebc,20,PART005,490,Each
0472ade7-2f4b-42a3-9607-eaeaaf8bb470-30,0472ade7-2f4b-42a3-9607-eaeaaf8bb470,30,e8f098ea-b129-4d4b-a225-2e0f563d4ebc-30,e8f098ea-b129-4d4b-a225-2e0f563d4ebc,30,PART002,220,Each
d3953120-4109-4d09-a686-825856422e90-10,d3953120-4109-4d09-a686-825856422e90,10,8d44d4b1-07f1-4da0-8357-734024b0c349-10,8d44d4b1-07f1-4da0-8357-734024b0c349,10,PART001,410,Each
d3953120-4109-4d09-a686-825856422e90-20,d3953120-4109-4d09-a686-825856422e90,20,8d44d4b1-07f1-4da0-8357-734024b0c349-20,8d44d4b1-07f1-4da0-8357-734024b0c349,20,PART006,160,Each
d3953120-4109-4d09-a686-825856422e90-30,d3953120-4109-4d09-a686-825856422e90,30,8d44d4b1-07f1-4da0-8357-734024b0c349-30,8d44d4b1-07f1-4da0-8357-734024b0c349,30,PART003,380,Each
1aca4c10-0f47-4375-a8e3-da7a297e09ee-10,1aca4c10-0f47-4375-a8e3-da7a297e09ee,10,2bb784c1-f0f3-429c-aaa6-0ce2477738a3-10,2bb784c1-f0f3-429c-aaa6-0ce2477738a3,10,PART002,107,Each
53d87897-0a95-4549-8256-5002581b4c6f-10,53d87897-0a95-4549-8256-5002581b4c6f,10,2bb784c1-f0f3-429c-aaa6-0ce2477738a3-10,2bb784c1-f0f3-429c-aaa6-0ce2477738a3,10,PART002,153,Each
244e488d-0882-4957-9b1f-6963bfa3d3f8-10,244e488d-0882-4957-9b1f-6963bfa3d3f8,10,3d7141e4-c168-4fb9-a62d-230cc9fca2b6-10,3d7141e4-c168-4fb9-a62d-230cc9fca2b6,10,PART004,420,Each
244e488d-0882-4957-9b1f-6963bfa3d3f8-20,244e488d-0882-4957-9b1f-6963bfa3d3f8,20,3d7141e4-c168-4fb9-a62d-230cc9fca2b6-20,3d7141e4-c168-4fb9-a62d-230cc9fca2b6,20,PART006,500,Each
244e488d-0882-4957-9b1f-6963bfa3d3f8-30,244e488d-0882-4957-9b1f-6963bfa3d3f8,30,3d7141e4-c168-4fb9-a62d-230cc9fca2b6-30,3d7141e4-c168-4fb9-a62d-230cc9fca2b6,30,PART003-3,460,Each
e82fd722-a33b-49e3-ac14-4faec46ca9e7-10,e82fd722-a33b-49e3-ac14-4faec46ca9e7,10,cf9c6054-0717-4eeb-ae0c-4b1e64ca2501-10,cf9c6054-0717-4eeb-ae0c-4b1e64ca2501,10,PART006,420,Each
e82fd722-a33b-49e3-ac14-4faec46ca9e7-20,e82fd722-a33b-49e3-ac14-4faec46ca9e7,20,cf9c6054-0717-4eeb-ae0c-4b1e64ca2501-20,cf9c6054-0717-4eeb-ae0c-4b1e64ca2501,20,PART003-3,370,Each
e82fd722-a33b-49e3-ac14-4faec46ca9e7-30,e82fd722-a33b-49e3-ac14-4faec46ca9e7,30,cf9c6054-0717-4eeb-ae0c-4b1e64ca2501-30,cf9c6054-0717-4eeb-ae0c-4b1e64ca2501,30,PART004,260,Each
427418ad-53a7-4acd-a833-28be48cc89ba-10,427418ad-53a7-4acd-a833-28be48cc89ba,10,1e774a9d-c2b8-4d6a-88af-c0804f7c86e6-30,1e774a9d-c2b8-4d6a-88af-c0804f7c86e6,30,PART003-1,390,Each
5ed66cf8-e12d-4a58-9187-51c46ee0ff3c-10,5ed66cf8-e12d-4a58-9187-51c46ee0ff3c,10,1e774a9d-c2b8-4d6a-88af-c0804f7c86e6-10,1e774a9d-c2b8-4d6a-88af-c0804f7c86e6,10,PART003-2,350,Each
5ed66cf8-e12d-4a58-9187-51c46ee0ff3c-20,5ed66cf8-e12d-4a58-9187-51c46ee0ff3c,20,1e774a9d-c2b8-4d6a-88af-c0804f7c86e6-20,1e774a9d-c2b8-4d6a-88af-c0804f7c86e6,20,PART003-3,220,Each
078bad1d-896f-44fd-b5dd-24ab7ebc68f9-10,078bad1d-896f-44fd-b5dd-24ab7ebc68f9,10,bb82e905-b993-45ab-a44c-bb9cb16dc6b7-10,bb82e905-b993-45ab-a44c-bb9cb16dc6b7,10,PART006,180,Each
078bad1d-896f-44fd-b5dd-24ab7ebc68f9-20,078bad1d-896f-44fd-b5dd-24ab7ebc68f9,20,bb82e905-b993-45ab-a44c-bb9cb16dc6b7-20,bb82e905-b993-45ab-a44c-bb9cb16dc6b7,20,PART001,390,Each
bec06167-e642-4de4-974b-444932530581-10,bec06167-e642-4de4-974b-444932530581,10,b163fd5b-9e0a-48e9-b6ff-ba890087b46c-10,b163fd5b-9e0a-48e9-b6ff-ba890087b46c,10,PART003-1,480,Each
bec06167-e642-4de4-974b-444932530581-20,bec06167-e642-4de4-974b-444932530581,20,b163fd5b-9e0a-48e9-b6ff-ba890087b46c-20,b163fd5b-9e0a-48e9-b6ff-ba890087b46c,20,PART001,100,Each
418140c1-05f4-4b28-ac41-7124adccab1c-10,418140c1-05f4-4b28-ac41-7124adccab1c,10,7d34ee50-84a0-4561-90a6-ff2d123dbfa9-10,7d34ee50-84a0-4561-90a6-ff2d123dbfa9,10,PART003,144,Each
fae75a0b-fbba-4c41-854b-815f9143418e-10,fae75a0b-fbba-4c41-854b-815f9143418e,10,7d34ee50-84a0-4561-90a6-ff2d123dbfa9-10,7d34ee50-84a0-4561-90a6-ff2d123dbfa9,10,PART003,266,Each
34693c42-95cd-421d-b785-fd85ba3ecf4e-10,34693c42-95cd-421d-b785-fd85ba3ecf4e,10,4ac895de-4d5e-46cc-82e7-9e9e91d93103-10,4ac895de-4d5e-46cc-82e7-9e9e91d93103,10,PART006,390,Each
34693c42-95cd-421d-b785-fd85ba3ecf4e-20,34693c42-95cd-421d-b785-fd85ba3ecf4e,20,4ac895de-4d5e-46cc-82e7-9e9e91d93103-20,4ac895de-4d5e-46cc-82e7-9e9e91d93103,20,PART001,400,Each
34693c42-95cd-421d-b785-fd85ba3ecf4e-30,34693c42-95cd-421d-b785-fd85ba3ecf4e,30,4ac895de-4d5e-46cc-82e7-9e9e91d93103-30,4ac895de-4d5e-46cc-82e7-9e9e91d93103,30,PART003-1,380,Each
4b1c22c4-d6a7-4d2e-ad9a-bc989b89cff4-10,4b1c22c4-d6a7-4d2e-ad9a-bc989b89cff4,10,f77905d6-4de9-46da-a2f9-47d3a51d2c51-10,f77905d6-4de9-46da-a2f9-47d3a51d2c51,10,PART005,470,Each
4b1c22c4-d6a7-4d2e-ad9a-bc989b89cff4-20,4b1c22c4-d6a7-4d2e-ad9a-bc989b89cff4,20,f77905d6-4de9-46da-a2f9-47d3a51d2c51-20,f77905d6-4de9-46da-a2f9-47d3a51d2c51,20,PART003-1,260,Each
fff18048-f309-42bc-b65f-24e3f74bc173-10,fff18048-f309-42bc-b65f-24e3f74bc173,10,10567382-f36d-47fc-9a92-0665fee180e9-10,10567382-f36d-47fc-9a92-0665fee180e9,10,PART003-2,390,Each
624b7be7-5949-4c02-bbb9-f34c24d6eb9f-10,624b7be7-5949-4c02-bbb9-f34c24d6eb9f,10,10567382-f36d-47fc-9a92-0665fee180e9-20,10567382-f36d-47fc-9a92-0665fee180e9,20,PART002,270,Each
4259e56e-b162-4945-8fed-e11db1b297b4-10,4259e56e-b162-4945-8fed-e11db1b297b4,10,5e8aed04-6e42-48ae-a4c9-c76675d424a2-10,5e8aed04-6e42-48ae-a4c9-c76675d424a2,10,PART001,390,Each
a483509a-8d60-4b2c-9613-44c174dfadc9-10,a483509a-8d60-4b2c-9613-44c174dfadc9,10,255be7d8-10cc-4a6b-b12f-5a7328c7ed91-10,255be7d8-10cc-4a6b-b12f-5a7328c7ed91,10,PART002,260,Each
a483509a-8d60-4b2c-9613-44c174dfadc9-20,a483509a-8d60-4b2c-9613-44c174dfadc9,20,255be7d8-10cc-4a6b-b12f-5a7328c7ed91-20,255be7d8-10cc-4a6b-b12f-5a7328c7ed91,20,PART003-3,160,Each
aa373299-ac46-4f87-8c90-0fcca0961476-10,aa373299-ac46-4f87-8c90-0fcca0961476,10,3e53bddc-c007-4220-abee-c33bae75641e-10,3e53bddc-c007-4220-abee-c33bae75641e,10,PART003,310,Each
23a4f7f2-6b12-45df-8ba2-f7611492f919-10,23a4f7f2-6b12-45df-8ba2-f7611492f919,10,3e53bddc-c007-4220-abee-c33bae75641e-20,3e53bddc-c007-4220-abee-c33bae75641e,20,PART005,480,Each
cb1f946f-25a8-48d0-9f4c-f80cdc9b6e8f-10,cb1f946f-25a8-48d0-9f4c-f80cdc9b6e8f,10,cc0104e1-5a36-4bf0-96e4-c651297f7f9b-10,cc0104e1-5a36-4bf0-96e4-c651297f7f9b,10,PART003-3,130,Each
