ID,purchaseOrderId,lineNumber,ProductId,Quantity,unitOfMeasure,Status,Value,valueCurrency
28c4355e-671a-4b8d-8480-6975e4e1c025-10,28c4355e-671a-4b8d-8480-6975e4e1c025,10,PART003-2,460,Each,Active,69000,USD
ca1dd3c4-1e80-41bb-a3ba-db93f87f1c89-10,ca1dd3c4-1e80-41bb-a3ba-db93f87f1c89,10,PART003-3,140,Each,Active,28000,USD
ca1dd3c4-1e80-41bb-a3ba-db93f87f1c89-20,ca1dd3c4-1e80-41bb-a3ba-db93f87f1c89,20,PART006,130,Each,Active,26000,USD
148777ec-3eea-42fb-b8a6-73c11c08b6d7-10,148777ec-3eea-42fb-b8a6-73c11c08b6d7,10,PART003-3,440,Each,Active,88000,USD
148777ec-3eea-42fb-b8a6-73c11c08b6d7-20,148777ec-3eea-42fb-b8a6-73c11c08b6d7,20,PART005,150,Each,Active,22500,USD
148777ec-3eea-42fb-b8a6-73c11c08b6d7-30,148777ec-3eea-42fb-b8a6-73c11c08b6d7,30,PART004,120,Each,Active,21000,USD
78532ee9-d9ee-4774-a967-c424a349e3e8-10,78532ee9-d9ee-4774-a967-c424a349e3e8,10,PART003-1,160,Each,Active,16000,USD
78532ee9-d9ee-4774-a967-c424a349e3e8-20,78532ee9-d9ee-4774-a967-c424a349e3e8,20,PART001,130,Each,Active,29250,USD
967c4dd7-95e0-428e-841f-36ddebc59587-10,967c4dd7-95e0-428e-841f-36ddebc59587,10,PART004,170,Each,Active,29750,USD
82737366-580f-4bac-a992-dbfb9a6907cd-10,82737366-580f-4bac-a992-dbfb9a6907cd,10,PART003-3,160,Each,Active,32000,USD
bed04379-39b3-41e1-a90e-bdc85d9419d0-10,bed04379-39b3-41e1-a90e-bdc85d9419d0,10,PART003,100,Each,Active,15000,USD
6d148f27-b25c-4567-835d-ee0c5fa136d0-10,6d148f27-b25c-4567-835d-ee0c5fa136d0,10,PART004,360,Each,Active,63000,USD
6d148f27-b25c-4567-835d-ee0c5fa136d0-20,6d148f27-b25c-4567-835d-ee0c5fa136d0,20,PART003,50,Each,Active,7500,USD
6d148f27-b25c-4567-835d-ee0c5fa136d0-30,6d148f27-b25c-4567-835d-ee0c5fa136d0,30,PART003-1,340,Each,Active,34000,USD
6b1bc26e-4208-46af-9285-5492c764d89e-10,6b1bc26e-4208-46af-9285-5492c764d89e,10,PART003-2,450,Each,Active,67500,USD
6b1bc26e-4208-46af-9285-5492c764d89e-20,6b1bc26e-4208-46af-9285-5492c764d89e,20,PART006,320,Each,Active,64000,USD
a530e41c-5eef-4ade-8d68-5c288d709606-10,a530e41c-5eef-4ade-8d68-5c288d709606,10,PART006,150,Each,Active,30000,USD
0c31d492-78c4-4e14-9bd4-1ee0563b3047-10,0c31d492-78c4-4e14-9bd4-1ee0563b3047,10,PART005,150,Each,Active,22500,USD
0c31d492-78c4-4e14-9bd4-1ee0563b3047-20,0c31d492-78c4-4e14-9bd4-1ee0563b3047,20,PART003-1,390,Each,Active,39000,USD
1422d76e-998b-4055-bec7-ed6d8ccba4d5-10,1422d76e-998b-4055-bec7-ed6d8ccba4d5,10,PART002,420,Each,Active,31500,USD
5bb82f54-add9-4243-a229-d1a0418f7950-10,5bb82f54-add9-4243-a229-d1a0418f7950,10,PART001,300,Each,Active,67500,USD
5bb82f54-add9-4243-a229-d1a0418f7950-20,5bb82f54-add9-4243-a229-d1a0418f7950,20,PART002,60,Each,Active,4500,USD
5bb82f54-add9-4243-a229-d1a0418f7950-30,5bb82f54-add9-4243-a229-d1a0418f7950,30,PART003-1,190,Each,Active,19000,USD
896e54b2-6f73-4e90-a760-28291c5c7317-10,896e54b2-6f73-4e90-a760-28291c5c7317,10,PART002,240,Each,Active,18000,USD
896e54b2-6f73-4e90-a760-28291c5c7317-20,896e54b2-6f73-4e90-a760-28291c5c7317,20,PART006,310,Each,Active,62000,USD
896e54b2-6f73-4e90-a760-28291c5c7317-30,896e54b2-6f73-4e90-a760-28291c5c7317,30,PART001,500,Each,Active,112500,USD
5fa109fd-c740-4257-9810-9ac51144d22b-10,5fa109fd-c740-4257-9810-9ac51144d22b,10,PART003-2,360,Each,Active,54000,USD
f4a51a67-1ef9-4834-a9d7-e38bef7f3ac8-10,f4a51a67-1ef9-4834-a9d7-e38bef7f3ac8,10,PART001,130,Each,Active,29250,USD
f4a51a67-1ef9-4834-a9d7-e38bef7f3ac8-20,f4a51a67-1ef9-4834-a9d7-e38bef7f3ac8,20,PART003-3,110,Each,Active,22000,USD
69f7a0bb-9b94-4a34-8755-fede94a1902c-10,69f7a0bb-9b94-4a34-8755-fede94a1902c,10,PART002,390,Each,Active,29250,USD
69f7a0bb-9b94-4a34-8755-fede94a1902c-20,69f7a0bb-9b94-4a34-8755-fede94a1902c,20,PART001,140,Each,Active,31500,USD
d700d731-9f7f-4c5f-9e51-3fc7bb56454c-10,d700d731-9f7f-4c5f-9e51-3fc7bb56454c,10,PART002,330,Each,Active,24750,USD
d700d731-9f7f-4c5f-9e51-3fc7bb56454c-20,d700d731-9f7f-4c5f-9e51-3fc7bb56454c,20,PART003-2,160,Each,Active,24000,USD
d700d731-9f7f-4c5f-9e51-3fc7bb56454c-30,d700d731-9f7f-4c5f-9e51-3fc7bb56454c,30,PART003-3,130,Each,Active,26000,USD
a78340cd-07df-43db-a033-29dc2222d9d5-10,a78340cd-07df-43db-a033-29dc2222d9d5,10,PART002,120,Each,Active,9000,USD
cdb8bbb8-c196-40ee-92b3-f25e4081df52-10,cdb8bbb8-c196-40ee-92b3-f25e4081df52,10,PART005,200,Each,Active,30000,USD
cdb8bbb8-c196-40ee-92b3-f25e4081df52-20,cdb8bbb8-c196-40ee-92b3-f25e4081df52,20,PART003-2,300,Each,Active,45000,USD
cdb8bbb8-c196-40ee-92b3-f25e4081df52-30,cdb8bbb8-c196-40ee-92b3-f25e4081df52,30,PART004,400,Each,Active,70000,USD
c564a68d-650a-450a-9950-104da56ae44c-10,c564a68d-650a-450a-9950-104da56ae44c,10,PART001,100,Each,Active,22500,USD
c564a68d-650a-450a-9950-104da56ae44c-20,c564a68d-650a-450a-9950-104da56ae44c,20,PART003-3,100,Each,Active,20000,USD
c564a68d-650a-450a-9950-104da56ae44c-30,c564a68d-650a-450a-9950-104da56ae44c,30,PART003-1,260,Each,Active,26000,USD
dd08dd78-a781-4789-bcdb-79e5431697b7-10,dd08dd78-a781-4789-bcdb-79e5431697b7,10,PART005,500,Each,Active,75000,USD
6cf59417-3cde-4114-b59e-62c2f165ac1f-10,6cf59417-3cde-4114-b59e-62c2f165ac1f,10,PART003-3,50,Each,Active,10000,USD
e8f098ea-b129-4d4b-a225-2e0f563d4ebc-10,e8f098ea-b129-4d4b-a225-2e0f563d4ebc,10,PART003-3,470,Each,Active,94000,USD
e8f098ea-b129-4d4b-a225-2e0f563d4ebc-20,e8f098ea-b129-4d4b-a225-2e0f563d4ebc,20,PART005,490,Each,Active,73500,USD
e8f098ea-b129-4d4b-a225-2e0f563d4ebc-30,e8f098ea-b129-4d4b-a225-2e0f563d4ebc,30,PART002,220,Each,Active,16500,USD
8d44d4b1-07f1-4da0-8357-734024b0c349-10,8d44d4b1-07f1-4da0-8357-734024b0c349,10,PART001,410,Each,Active,92250,USD
8d44d4b1-07f1-4da0-8357-734024b0c349-20,8d44d4b1-07f1-4da0-8357-734024b0c349,20,PART006,160,Each,Active,32000,USD
8d44d4b1-07f1-4da0-8357-734024b0c349-30,8d44d4b1-07f1-4da0-8357-734024b0c349,30,PART003,380,Each,Active,57000,USD
2bb784c1-f0f3-429c-aaa6-0ce2477738a3-10,2bb784c1-f0f3-429c-aaa6-0ce2477738a3,10,PART002,260,Each,Active,19500,USD
3d7141e4-c168-4fb9-a62d-230cc9fca2b6-10,3d7141e4-c168-4fb9-a62d-230cc9fca2b6,10,PART004,420,Each,Active,73500,USD
3d7141e4-c168-4fb9-a62d-230cc9fca2b6-20,3d7141e4-c168-4fb9-a62d-230cc9fca2b6,20,PART006,500,Each,Active,100000,USD
3d7141e4-c168-4fb9-a62d-230cc9fca2b6-30,3d7141e4-c168-4fb9-a62d-230cc9fca2b6,30,PART003-3,460,Each,Active,92000,USD
cf9c6054-0717-4eeb-ae0c-4b1e64ca2501-10,cf9c6054-0717-4eeb-ae0c-4b1e64ca2501,10,PART006,420,Each,Active,84000,USD
cf9c6054-0717-4eeb-ae0c-4b1e64ca2501-20,cf9c6054-0717-4eeb-ae0c-4b1e64ca2501,20,PART003-3,370,Each,Active,74000,USD
cf9c6054-0717-4eeb-ae0c-4b1e64ca2501-30,cf9c6054-0717-4eeb-ae0c-4b1e64ca2501,30,PART004,260,Each,Active,45500,USD
1e774a9d-c2b8-4d6a-88af-c0804f7c86e6-10,1e774a9d-c2b8-4d6a-88af-c0804f7c86e6,10,PART003-2,350,Each,Active,52500,USD
1e774a9d-c2b8-4d6a-88af-c0804f7c86e6-20,1e774a9d-c2b8-4d6a-88af-c0804f7c86e6,20,PART003-3,220,Each,Active,44000,USD
1e774a9d-c2b8-4d6a-88af-c0804f7c86e6-30,1e774a9d-c2b8-4d6a-88af-c0804f7c86e6,30,PART003-1,390,Each,Active,39000,USD
bb82e905-b993-45ab-a44c-bb9cb16dc6b7-10,bb82e905-b993-45ab-a44c-bb9cb16dc6b7,10,PART006,180,Each,Active,36000,USD
bb82e905-b993-45ab-a44c-bb9cb16dc6b7-20,bb82e905-b993-45ab-a44c-bb9cb16dc6b7,20,PART001,390,Each,Active,87750,USD
b163fd5b-9e0a-48e9-b6ff-ba890087b46c-10,b163fd5b-9e0a-48e9-b6ff-ba890087b46c,10,PART003-1,480,Each,Active,48000,USD
b163fd5b-9e0a-48e9-b6ff-ba890087b46c-20,b163fd5b-9e0a-48e9-b6ff-ba890087b46c,20,PART001,100,Each,Active,22500,USD
7d34ee50-84a0-4561-90a6-ff2d123dbfa9-10,7d34ee50-84a0-4561-90a6-ff2d123dbfa9,10,PART003,410,Each,Active,61500,USD
4ac895de-4d5e-46cc-82e7-9e9e91d93103-10,4ac895de-4d5e-46cc-82e7-9e9e91d93103,10,PART006,390,Each,Active,78000,USD
4ac895de-4d5e-46cc-82e7-9e9e91d93103-20,4ac895de-4d5e-46cc-82e7-9e9e91d93103,20,PART001,400,Each,Active,90000,USD
4ac895de-4d5e-46cc-82e7-9e9e91d93103-30,4ac895de-4d5e-46cc-82e7-9e9e91d93103,30,PART003-1,380,Each,Active,38000,USD
f77905d6-4de9-46da-a2f9-47d3a51d2c51-10,f77905d6-4de9-46da-a2f9-47d3a51d2c51,10,PART005,470,Each,Active,70500,USD
f77905d6-4de9-46da-a2f9-47d3a51d2c51-20,f77905d6-4de9-46da-a2f9-47d3a51d2c51,20,PART003-1,260,Each,Active,26000,USD
10567382-f36d-47fc-9a92-0665fee180e9-10,10567382-f36d-47fc-9a92-0665fee180e9,10,PART003-2,390,Each,Active,58500,USD
10567382-f36d-47fc-9a92-0665fee180e9-20,10567382-f36d-47fc-9a92-0665fee180e9,20,PART002,270,Each,Active,20250,USD
5e8aed04-6e42-48ae-a4c9-c76675d424a2-10,5e8aed04-6e42-48ae-a4c9-c76675d424a2,10,PART001,390,Each,Active,87750,USD
255be7d8-10cc-4a6b-b12f-5a7328c7ed91-10,255be7d8-10cc-4a6b-b12f-5a7328c7ed91,10,PART002,260,Each,Active,19500,USD
255be7d8-10cc-4a6b-b12f-5a7328c7ed91-20,255be7d8-10cc-4a6b-b12f-5a7328c7ed91,20,PART003-3,160,Each,Active,32000,USD
3e53bddc-c007-4220-abee-c33bae75641e-10,3e53bddc-c007-4220-abee-c33bae75641e,10,PART003,310,Each,Active,46500,USD
3e53bddc-c007-4220-abee-c33bae75641e-20,3e53bddc-c007-4220-abee-c33bae75641e,20,PART005,480,Each,Active,72000,USD
cc0104e1-5a36-4bf0-96e4-c651297f7f9b-10,cc0104e1-5a36-4bf0-96e4-c651297f7f9b,10,PART003-3,130,Each,Active,26000,USD
cc0104e1-5a36-4bf0-96e4-c651297f7f9b-20,cc0104e1-5a36-4bf0-96e4-c651297f7f9b,20,PART003,150,Each,Active,22500,USD
f82a69f8-e8ba-4d34-8e27-39f3738b3067-10,f82a69f8-e8ba-4d34-8e27-39f3738b3067,10,PART003-3,100,Each,Active,20000,USD
f82a69f8-e8ba-4d34-8e27-39f3738b3067-20,f82a69f8-e8ba-4d34-8e27-39f3738b3067,20,PART003,200,Each,Active,30000,USD
7bf66536-a34a-497e-ba7f-0a042490a861-10,7bf66536-a34a-497e-ba7f-0a042490a861,10,PART005,370,Each,Active,55500,USD
7bf66536-a34a-497e-ba7f-0a042490a861-20,7bf66536-a34a-497e-ba7f-0a042490a861,20,PART003,140,Each,Active,21000,USD
7bf66536-a34a-497e-ba7f-0a042490a861-30,7bf66536-a34a-497e-ba7f-0a042490a861,30,PART004,320,Each,Active,56000,USD
0a2967d4-aed5-4a71-95f0-8a1b8521c3a2-10,0a2967d4-aed5-4a71-95f0-8a1b8521c3a2,10,PART004,390,Each,Active,68250,USD
0a2967d4-aed5-4a71-95f0-8a1b8521c3a2-20,0a2967d4-aed5-4a71-95f0-8a1b8521c3a2,20,PART001,170,Each,Active,38250,USD
0a2967d4-aed5-4a71-95f0-8a1b8521c3a2-30,0a2967d4-aed5-4a71-95f0-8a1b8521c3a2,30,PART003-1,270,Each,Active,27000,USD
eec0e05f-635c-461c-bbdd-56f978ef3397-10,eec0e05f-635c-461c-bbdd-56f978ef3397,10,PART001,170,Each,Active,38250,USD
cdb9b11d-8c4a-4c0f-852f-ce69a0f40fe9-10,cdb9b11d-8c4a-4c0f-852f-ce69a0f40fe9,10,PART001,180,Each,Active,40500,USD
89538d84-0600-4d25-b61c-c8392993603c-10,89538d84-0600-4d25-b61c-c8392993603c,10,PART001,220,Each,Active,49500,USD
f3d1e174-d5b0-472a-9b7b-193b9dc6cbe9-10,f3d1e174-d5b0-472a-9b7b-193b9dc6cbe9,10,PART005,270,Each,Active,40500,USD
339ffe80-12cb-488e-837f-597cb41c8a4e-10,339ffe80-12cb-488e-837f-597cb41c8a4e,10,PART003-3,410,Each,Active,82000,USD
f0622c59-554a-4956-b818-db31a36bc1dc-10,f0622c59-554a-4956-b818-db31a36bc1dc,10,PART003-1,80,Each,Active,8000,USD
f0622c59-554a-4956-b818-db31a36bc1dc-20,f0622c59-554a-4956-b818-db31a36bc1dc,20,PART005,220,Each,Active,33000,USD
db43bc3b-1bdf-48cc-b9ad-5c24cdfc261a-10,db43bc3b-1bdf-48cc-b9ad-5c24cdfc261a,10,PART003-1,190,Each,Active,19000,USD
db43bc3b-1bdf-48cc-b9ad-5c24cdfc261a-20,db43bc3b-1bdf-48cc-b9ad-5c24cdfc261a,20,PART003-3,250,Each,Active,50000,USD
f51dd23d-fc97-45a1-ac63-5a1c2a156e86-10,f51dd23d-fc97-45a1-ac63-5a1c2a156e86,10,PART003-2,400,Each,Active,60000,USD
f51dd23d-fc97-45a1-ac63-5a1c2a156e86-20,f51dd23d-fc97-45a1-ac63-5a1c2a156e86,20,PART003-3,470,Each,Active,94000,USD
f51dd23d-fc97-45a1-ac63-5a1c2a156e86-30,f51dd23d-fc97-45a1-ac63-5a1c2a156e86,30,PART006,480,Each,Active,96000,USD
1123e424-8487-48b1-9504-0b300b7ef3f7-10,1123e424-8487-48b1-9504-0b300b7ef3f7,10,PART005,320,Each,Active,48000,USD
1123e424-8487-48b1-9504-0b300b7ef3f7-20,1123e424-8487-48b1-9504-0b300b7ef3f7,20,PART001,400,Each,Active,90000,USD
1123e424-8487-48b1-9504-0b300b7ef3f7-30,1123e424-8487-48b1-9504-0b300b7ef3f7,30,PART003-1,230,Each,Active,23000,USD
878b88ef-e84f-4638-b870-2dd9b1a124b2-10,878b88ef-e84f-4638-b870-2dd9b1a124b2,10,PART002,300,Each,Active,22500,USD
878b88ef-e84f-4638-b870-2dd9b1a124b2-20,878b88ef-e84f-4638-b870-2dd9b1a124b2,20,PART003,410,Each,Active,61500,USD
c94e315a-dd77-4999-bbe3-b678f8462cd5-10,c94e315a-dd77-4999-bbe3-b678f8462cd5,10,PART001,280,Each,Active,63000,USD
c94e315a-dd77-4999-bbe3-b678f8462cd5-20,c94e315a-dd77-4999-bbe3-b678f8462cd5,20,PART003-3,490,Each,Active,98000,USD
fb9ba622-f056-4af3-928d-21cda0d8dd79-10,fb9ba622-f056-4af3-928d-21cda0d8dd79,10,PART006,500,Each,Active,100000,USD
fb9ba622-f056-4af3-928d-21cda0d8dd79-20,fb9ba622-f056-4af3-928d-21cda0d8dd79,20,PART004,120,Each,Active,21000,USD
b0b84026-7cf1-4566-863e-8eef364ebdd8-10,b0b84026-7cf1-4566-863e-8eef364ebdd8,10,PART003-2,150,Each,Active,22500,USD
b0b84026-7cf1-4566-863e-8eef364ebdd8-20,b0b84026-7cf1-4566-863e-8eef364ebdd8,20,PART006,380,Each,Active,76000,USD
781f1d47-1359-421c-9635-58387a1adf6b-10,781f1d47-1359-421c-9635-58387a1adf6b,10,PART006,370,Each,Active,74000,USD
781f1d47-1359-421c-9635-58387a1adf6b-20,781f1d47-1359-421c-9635-58387a1adf6b,20,PART003-3,400,Each,Active,80000,USD
781f1d47-1359-421c-9635-58387a1adf6b-30,781f1d47-1359-421c-9635-58387a1adf6b,30,PART005,420,Each,Active,63000,USD
65f153b8-4813-4e8f-89ac-867384601556-10,65f153b8-4813-4e8f-89ac-867384601556,10,PART003-3,240,Each,Active,48000,USD
2d9c66e8-43ee-495e-b1c0-7abc9c125e1f-10,2d9c66e8-43ee-495e-b1c0-7abc9c125e1f,10,PART003-2,440,Each,Active,66000,USD
2d9c66e8-43ee-495e-b1c0-7abc9c125e1f-20,2d9c66e8-43ee-495e-b1c0-7abc9c125e1f,20,PART003-3,260,Each,Active,52000,USD
fb1acb97-4367-456e-8e01-ffe15d911d8e-10,fb1acb97-4367-456e-8e01-ffe15d911d8e,10,PART001,480,Each,Active,108000,USD
fb1acb97-4367-456e-8e01-ffe15d911d8e-20,fb1acb97-4367-456e-8e01-ffe15d911d8e,20,PART005,100,Each,Active,15000,USD
4f22faca-6ea6-4f73-8d3b-138e9f27a29a-10,4f22faca-6ea6-4f73-8d3b-138e9f27a29a,10,PART006,400,Each,Active,80000,USD
1bbd0109-895d-4ffc-a339-be05f8eb6f91-10,1bbd0109-895d-4ffc-a339-be05f8eb6f91,10,PART005,460,Each,Active,69000,USD
b88e5026-6ad8-495c-9aef-12792df6c3a4-10,b88e5026-6ad8-495c-9aef-12792df6c3a4,10,PART003,380,Each,Active,57000,USD
b88e5026-6ad8-495c-9aef-12792df6c3a4-20,b88e5026-6ad8-495c-9aef-12792df6c3a4,20,PART004,440,Each,Active,77000,USD
02c2d7c7-e8ce-4ee2-947f-92e17d196847-10,02c2d7c7-e8ce-4ee2-947f-92e17d196847,10,PART003-1,130,Each,Active,13000,USD
fffb9934-95dc-4aba-ba9e-60ebf5b6c8c4-10,fffb9934-95dc-4aba-ba9e-60ebf5b6c8c4,10,PART003-3,240,Each,Active,48000,USD
fffb9934-95dc-4aba-ba9e-60ebf5b6c8c4-20,fffb9934-95dc-4aba-ba9e-60ebf5b6c8c4,20,PART002,370,Each,Active,27750,USD
fffb9934-95dc-4aba-ba9e-60ebf5b6c8c4-30,fffb9934-95dc-4aba-ba9e-60ebf5b6c8c4,30,PART001,110,Each,Active,24750,USD
9d8a16a2-f7f7-4e26-8f86-2fe57cc5d118-10,9d8a16a2-f7f7-4e26-8f86-2fe57cc5d118,10,PART003-2,310,Each,Active,46500,USD
3f07b4c2-aadc-4ad1-b8fe-d22b4cf7e859-10,3f07b4c2-aadc-4ad1-b8fe-d22b4cf7e859,10,PART003,320,Each,Active,48000,USD
3f07b4c2-aadc-4ad1-b8fe-d22b4cf7e859-20,3f07b4c2-aadc-4ad1-b8fe-d22b4cf7e859,20,PART003-1,400,Each,Active,40000,USD
3f07b4c2-aadc-4ad1-b8fe-d22b4cf7e859-30,3f07b4c2-aadc-4ad1-b8fe-d22b4cf7e859,30,PART006,380,Each,Active,76000,USD
594106d0-44ae-4c50-818d-dd825c0b9fe7-10,594106d0-44ae-4c50-818d-dd825c0b9fe7,10,PART003-2,180,Each,Active,27000,USD
594106d0-44ae-4c50-818d-dd825c0b9fe7-20,594106d0-44ae-4c50-818d-dd825c0b9fe7,20,PART006,450,Each,Active,90000,USD
594106d0-44ae-4c50-818d-dd825c0b9fe7-30,594106d0-44ae-4c50-818d-dd825c0b9fe7,30,PART003-3,300,Each,Active,60000,USD
0733e7e1-511c-4fd9-87ee-a2bb1ea9c789-10,0733e7e1-511c-4fd9-87ee-a2bb1ea9c789,10,PART005,120,Each,Active,18000,USD
0733e7e1-511c-4fd9-87ee-a2bb1ea9c789-20,0733e7e1-511c-4fd9-87ee-a2bb1ea9c789,20,PART001,410,Each,Active,92250,USD
658ca3df-de8b-4834-a273-6ed3a01a9131-10,658ca3df-de8b-4834-a273-6ed3a01a9131,10,PART003-1,50,Each,Active,5000,USD
658ca3df-de8b-4834-a273-6ed3a01a9131-20,658ca3df-de8b-4834-a273-6ed3a01a9131,20,PART003-3,250,Each,Active,50000,USD
658ca3df-de8b-4834-a273-6ed3a01a9131-30,658ca3df-de8b-4834-a273-6ed3a01a9131,30,PART005,170,Each,Active,25500,USD
aff9b0e1-d542-4437-97ae-de3652316bd2-10,aff9b0e1-d542-4437-97ae-de3652316bd2,10,PART003-3,330,Each,Active,66000,USD
aff9b0e1-d542-4437-97ae-de3652316bd2-20,aff9b0e1-d542-4437-97ae-de3652316bd2,20,PART003-2,460,Each,Active,69000,USD
aff9b0e1-d542-4437-97ae-de3652316bd2-30,aff9b0e1-d542-4437-97ae-de3652316bd2,30,PART004,190,Each,Active,33250,USD
fb9e3f0e-c29f-49f8-bd57-c7df803da499-10,fb9e3f0e-c29f-49f8-bd57-c7df803da499,10,PART003-3,330,Each,Active,66000,USD
fb9e3f0e-c29f-49f8-bd57-c7df803da499-20,fb9e3f0e-c29f-49f8-bd57-c7df803da499,20,PART003-1,240,Each,Active,24000,USD
fb9e3f0e-c29f-49f8-bd57-c7df803da499-30,fb9e3f0e-c29f-49f8-bd57-c7df803da499,30,PART005,210,Each,Active,31500,USD
cb22ad7d-5711-44a8-a52b-78483b345e6b-10,cb22ad7d-5711-44a8-a52b-78483b345e6b,10,PART003,420,Each,Active,63000,USD
cb22ad7d-5711-44a8-a52b-78483b345e6b-20,cb22ad7d-5711-44a8-a52b-78483b345e6b,20,PART003-2,400,Each,Active,60000,USD
3ee44b6f-d0a4-4497-bcbc-0bde907e0b0b-10,3ee44b6f-d0a4-4497-bcbc-0bde907e0b0b,10,PART003-3,140,Each,Active,28000,USD
3ee44b6f-d0a4-4497-bcbc-0bde907e0b0b-20,3ee44b6f-d0a4-4497-bcbc-0bde907e0b0b,20,PART005,500,Each,Active,75000,USD
4a3941f8-36a8-400d-9d7f-f1313a1459b6-10,4a3941f8-36a8-400d-9d7f-f1313a1459b6,10,PART003,120,Each,Active,18000,USD
4a3941f8-36a8-400d-9d7f-f1313a1459b6-20,4a3941f8-36a8-400d-9d7f-f1313a1459b6,20,PART003-1,320,Each,Active,32000,USD
4a3941f8-36a8-400d-9d7f-f1313a1459b6-30,4a3941f8-36a8-400d-9d7f-f1313a1459b6,30,PART004,390,Each,Active,68250,USD
005db58e-3e1a-47f2-bee9-dd3e14067f6f-10,005db58e-3e1a-47f2-bee9-dd3e14067f6f,10,PART003-2,130,Each,Active,19500,USD
005db58e-3e1a-47f2-bee9-dd3e14067f6f-20,005db58e-3e1a-47f2-bee9-dd3e14067f6f,20,PART004,480,Each,Active,84000,USD
525e483a-9f23-4b3a-9945-3e66bcd20a1e-10,525e483a-9f23-4b3a-9945-3e66bcd20a1e,10,PART003-2,130,Each,Active,19500,USD
525e483a-9f23-4b3a-9945-3e66bcd20a1e-20,525e483a-9f23-4b3a-9945-3e66bcd20a1e,20,PART005,210,Each,Active,31500,USD
525e483a-9f23-4b3a-9945-3e66bcd20a1e-30,525e483a-9f23-4b3a-9945-3e66bcd20a1e,30,PART002,190,Each,Active,14250,USD
2b346e2b-cb64-4527-a447-48f1414d2d23-10,2b346e2b-cb64-4527-a447-48f1414d2d23,10,PART003-3,410,Each,Active,82000,USD
2b346e2b-cb64-4527-a447-48f1414d2d23-20,2b346e2b-cb64-4527-a447-48f1414d2d23,20,PART003,140,Each,Active,21000,USD
2b346e2b-cb64-4527-a447-48f1414d2d23-30,2b346e2b-cb64-4527-a447-48f1414d2d23,30,PART003-1,330,Each,Active,33000,USD
c6c1344f-f527-4075-ad56-2f54ea2e938b-10,c6c1344f-f527-4075-ad56-2f54ea2e938b,10,PART005,50,Each,Active,7500,USD
058b4d9d-8e75-4ca0-9666-78b8f5a4b367-10,058b4d9d-8e75-4ca0-9666-78b8f5a4b367,10,PART005,500,Each,Active,75000,USD
058b4d9d-8e75-4ca0-9666-78b8f5a4b367-20,058b4d9d-8e75-4ca0-9666-78b8f5a4b367,20,PART003-3,160,Each,Active,32000,USD
2d65290f-0410-4bb6-ba86-72b5d7d47eb0-10,2d65290f-0410-4bb6-ba86-72b5d7d47eb0,10,PART006,360,Each,Active,72000,USD
2d65290f-0410-4bb6-ba86-72b5d7d47eb0-20,2d65290f-0410-4bb6-ba86-72b5d7d47eb0,20,PART005,90,Each,Active,13500,USD
87a1e5a4-0ec7-49cf-9dd1-046247c9e708-10,87a1e5a4-0ec7-49cf-9dd1-046247c9e708,10,PART006,290,Each,Active,58000,USD
e5779ba5-8867-448a-8bd2-dd285d1c9f39-10,e5779ba5-8867-448a-8bd2-dd285d1c9f39,10,PART002,60,Each,Active,4500,USD
c0b042b3-989d-4176-803b-f908608c2633-10,c0b042b3-989d-4176-803b-f908608c2633,10,PART002,240,Each,Active,18000,USD
c0b042b3-989d-4176-803b-f908608c2633-20,c0b042b3-989d-4176-803b-f908608c2633,20,PART003-2,490,Each,Active,73500,USD
c0b042b3-989d-4176-803b-f908608c2633-30,c0b042b3-989d-4176-803b-f908608c2633,30,PART003-3,170,Each,Active,34000,USD
df62bca9-0b1f-4c05-b773-f3884869538d-10,df62bca9-0b1f-4c05-b773-f3884869538d,10,PART003-1,90,Each,Active,9000,USD
a409ebb3-4dd9-4dae-94e1-6c6ae77c1ffb-10,a409ebb3-4dd9-4dae-94e1-6c6ae77c1ffb,10,PART002,490,Each,Active,36750,USD
a409ebb3-4dd9-4dae-94e1-6c6ae77c1ffb-20,a409ebb3-4dd9-4dae-94e1-6c6ae77c1ffb,20,PART005,290,Each,Active,43500,USD
0e1b9051-389b-4c95-811a-78344e2e9650-10,0e1b9051-389b-4c95-811a-78344e2e9650,10,PART006,270,Each,Active,54000,USD
0e1b9051-389b-4c95-811a-78344e2e9650-20,0e1b9051-389b-4c95-811a-78344e2e9650,20,PART003,310,Each,Active,46500,USD
0e1b9051-389b-4c95-811a-78344e2e9650-30,0e1b9051-389b-4c95-811a-78344e2e9650,30,PART001,280,Each,Active,63000,USD
c8d7f6c6-1517-493b-acf1-ed37184e137d-10,c8d7f6c6-1517-493b-acf1-ed37184e137d,10,PART006,490,Each,Active,98000,USD
8eb8f93c-eca4-4b71-8c25-9dcbced3d14a-10,8eb8f93c-eca4-4b71-8c25-9dcbced3d14a,10,PART002,80,Each,Active,6000,USD
9edc966f-23eb-498c-9375-6cc359dc14be-10,9edc966f-23eb-498c-9375-6cc359dc14be,10,PART006,340,Each,Active,68000,USD
9edc966f-23eb-498c-9375-6cc359dc14be-20,9edc966f-23eb-498c-9375-6cc359dc14be,20,PART003,400,Each,Active,60000,USD
da0ca833-5b50-4739-abbf-758fa879988a-10,da0ca833-5b50-4739-abbf-758fa879988a,10,PART003-3,360,Each,Active,72000,USD
